Date,Open,High,Low,Close,Adj Close,Volume,Ticker
1/24/19,106.8600006,107,105.3399963,106.1999969,104.3675308,23164800,MSFT
1/25/19,107.2399979,107.8799973,106.1999969,107.1699982,105.3207932,31225600,MSFT
1/28/19,106.2600021,106.4800034,104.6600037,105.0800018,103.266861,29476700,MSFT
1/29/19,104.8799973,104.9700012,102.1699982,102.9400024,101.1637878,31490500,MSFT
1/30/19,104.6200027,106.3799973,104.3300018,106.3799973,104.544426,49471900,MSFT
1/31/19,103.8000031,105.2200012,103.1800003,104.4300003,102.6280746,55636400,MSFT
2/1/19,103.7799988,104.0999985,102.3499985,102.7799988,101.006546,35535700,MSFT
2/4/19,102.8700027,105.8000031,102.7699966,105.7399979,103.9154663,31315100,MSFT
2/5/19,106.0599976,107.2699966,105.9599991,107.2200012,105.3699341,27325400,MSFT
2/6/19,107,107,105.5299988,106.0299988,104.20047,20609800,MSFT
2/7/19,105.1900024,105.5899963,104.2900009,105.2699966,103.4535751,29760700,MSFT
2/8/19,104.3899994,105.7799988,104.2600021,105.6699982,103.8466797,21461100,MSFT
2/11/19,106.1999969,106.5800018,104.9700012,105.25,103.4339218,18914100,MSFT
2/12/19,106.1399994,107.1399994,105.4800034,106.8899994,105.0456314,25056600,MSFT
2/13/19,107.5,107.7799988,106.7099991,106.8099976,104.9670029,18394900,MSFT
2/14/19,106.3099976,107.2900009,105.6600037,106.9000015,105.0554504,21784700,MSFT
2/15/19,107.9100037,108.3000031,107.3600006,108.2200012,106.3526764,26606900,MSFT
2/19/19,107.7900009,108.6600037,107.7799988,108.1699982,106.3035431,18038500,MSFT
2/20/19,107.8600006,107.9400024,106.2900009,107.1500015,105.7508545,21607700,MSFT
2/21/19,106.9000015,109.4800034,106.8700027,109.4100037,107.9813538,29063200,MSFT
2/22/19,110.0500031,111.1999969,109.8199997,110.9700012,109.5209732,27763200,MSFT
2/25/19,111.7600021,112.1800003,111.2600021,111.5899963,110.1328735,23750600,MSFT
2/26/19,111.2600021,113.2399979,111.1699982,112.3600006,110.8928223,21536700,MSFT
2/27/19,111.6900024,112.3600006,110.8799973,112.1699982,110.7052994,21487100,MSFT
2/28/19,112.0400009,112.8799973,111.7300034,112.0299988,110.567131,29083900,MSFT
3/1/19,112.8899994,113.0199966,111.6699982,112.5299988,111.0606079,23501200,MSFT
3/4/19,113.0199966,113.25,110.8000031,112.2600021,110.7941284,26608000,MSFT
3/5/19,112.25,112.3899994,111.2300034,111.6999969,110.2414322,19538300,MSFT
3/6/19,111.8700027,112.6600037,111.4300003,111.75,110.2907867,17687000,MSFT
3/7/19,111.4000015,111.5500031,109.8700027,110.3899994,108.9485397,25339000,MSFT
3/8/19,109.1600037,110.7099991,108.8000031,110.5100021,109.0669785,22818400,MSFT
3/11/19,110.9899979,112.9499969,110.9800034,112.8300018,111.3566895,26491600,MSFT
3/12/19,112.8199997,113.9899979,112.6500015,113.6200027,112.1363678,26132700,MSFT
3/13/19,114.1299973,115,113.7799988,114.5,113.0048752,35513800,MSFT
3/14/19,114.5400009,115.1999969,114.3300018,114.5899963,113.0936966,30763400,MSFT
3/15/19,115.3399963,117.25,114.5899963,115.9100037,114.3964691,54681100,MSFT
3/18/19,116.1699982,117.6100006,116.0500031,117.5699997,116.0347824,31207600,MSFT
3/19/19,118.0899963,118.4400024,116.9899979,117.6500015,116.1137466,37588700,MSFT
3/20/19,117.3899994,118.75,116.7099991,117.5199966,115.9854431,28113300,MSFT
3/21/19,117.1399994,120.8199997,117.0899963,120.2200012,118.6501923,29854400,MSFT
3/22/19,119.5,119.5899963,117.0400009,117.0500031,115.5215759,33624500,MSFT
3/25/19,116.5599976,118.0100021,116.3199997,117.6600037,116.1236267,27067100,MSFT
3/26/19,118.6200027,118.7099991,116.8499985,117.9100037,116.3703461,26097700,MSFT
3/27/19,117.8799973,118.2099991,115.5199966,116.7699966,115.245224,22733400,MSFT
3/28/19,117.4400024,117.5800018,116.1299973,116.9300003,115.4031448,18334800,MSFT
3/29/19,118.0699997,118.3199997,116.9599991,117.9400024,116.3999634,25399800,MSFT
4/1/19,118.9499969,119.1100006,118.0999985,119.0199966,117.4658585,22789100,MSFT
4/2/19,119.0599976,119.4800034,118.5199966,119.1900024,117.6336365,18142300,MSFT
4/3/19,119.8600006,120.4300003,119.1500015,119.9700012,118.4034576,22860700,MSFT
4/4/19,120.0999985,120.2300034,118.3799973,119.3600006,117.8014221,20112800,MSFT
4/5/19,119.3899994,120.2300034,119.3700027,119.8899994,118.3244934,15826200,MSFT
4/8/19,119.8099976,120.0199966,118.6399994,119.9300003,118.3639679,15116200,MSFT
4/9/19,118.6299973,119.5400009,118.5800018,119.2799988,117.7224503,17612000,MSFT
4/10/19,119.7600021,120.3499985,119.5400009,120.1900024,118.6205826,16477200,MSFT
4/11/19,120.5400009,120.8499985,119.9199982,120.3300018,118.7587509,14209100,MSFT
4/12/19,120.6399994,120.9800034,120.3700027,120.9499969,119.3706512,19745100,MSFT
4/15/19,120.9400024,121.5800018,120.5699997,121.0500031,119.4693527,15792600,MSFT
4/16/19,121.6399994,121.6500015,120.0999985,120.7699966,119.1930008,14071800,MSFT
4/17/19,121.2399979,121.8499985,120.5400009,121.7699966,120.1799469,19300900,MSFT
4/18/19,122.1900024,123.5199966,121.3000031,123.3700027,121.7590561,27991000,MSFT
4/22/19,122.6200027,124,122.5699997,123.7600021,122.143959,15648700,MSFT
4/23/19,124.0999985,125.5800018,123.8300018,125.4400024,123.8020325,24025500,MSFT
4/24/19,125.7900009,125.8499985,124.5199966,125.0100021,123.3776474,31257000,MSFT
4/25/19,130.0599976,131.3699951,128.8300018,129.1499939,127.4635773,38033900,MSFT
4/26/19,129.6999969,130.5200043,129.0200043,129.8899994,128.1939087,23654900,MSFT
4/29/19,129.8999939,130.1799927,129.3500061,129.7700043,128.0754852,16324200,MSFT
4/30/19,129.8099976,130.6999969,129.3899994,130.6000061,128.8946533,24166500,MSFT
5/1/19,130.5299988,130.6499939,127.6999969,127.8799973,126.2101593,26821700,MSFT
5/2/19,127.9800034,128,125.5199966,126.2099991,124.5619659,27350200,MSFT
5/3/19,127.3600006,129.4299927,127.25,128.8999939,127.2168427,24911100,MSFT
5/6/19,126.3899994,128.5599976,126.1100006,128.1499939,126.4766235,24239800,MSFT
5/7/19,126.4599991,127.1800003,124.2200012,125.5199966,123.8809662,36017700,MSFT
5/8/19,125.4400024,126.3700027,124.75,125.5100021,123.8711166,28419000,MSFT
5/9/19,124.2900009,125.7900009,123.5699997,125.5,123.8612442,27235800,MSFT
5/10/19,124.9100037,127.9300003,123.8199997,127.1299973,125.4699554,30915100,MSFT
5/13/19,124.1100006,125.5500031,123.0400009,123.3499985,121.7393112,33944900,MSFT
5/14/19,123.8700027,125.8799973,123.6999969,124.7300034,123.1013031,25266300,MSFT
5/15/19,124.2600021,126.7099991,123.6999969,126.0199966,124.8348389,24722700,MSFT
5/16/19,126.75,129.3800049,126.4599991,128.9299927,127.7174683,30112200,MSFT
5/17/19,128.3099976,130.4600067,127.9199982,128.0700073,126.8655701,25770500,MSFT
5/20/19,126.5199966,127.5899963,125.7600021,126.2200012,125.0329666,23706900,MSFT
5/21/19,127.4300003,127.5299988,126.5800018,126.9000015,125.7065735,15293300,MSFT
5/22/19,126.6200027,128.2400055,126.5199966,127.6699982,126.4693222,15396500,MSFT
5/23/19,126.1999969,126.2900009,124.7399979,126.1800003,124.9933395,23603800,MSFT
5/24/19,126.9100037,127.4199982,125.9700012,126.2399979,125.0527649,14123400,MSFT
5/28/19,126.9800034,128,126.0500031,126.1600037,124.9735336,23128400,MSFT
5/29/19,125.3799973,125.3899994,124.0400009,124.9400024,123.7649994,22763100,MSFT
5/30/19,125.2600021,125.7600021,124.7799988,125.7300034,124.5475616,16829600,MSFT
5/31/19,124.2300034,124.6200027,123.3199997,123.6800003,122.5168457,26646800,MSFT
6/3/19,123.8499985,124.3700027,119.0100021,119.8399963,118.7129517,37983600,MSFT
6/4/19,121.2799988,123.2799988,120.6500015,123.1600037,122.0017395,29382600,MSFT
6/5/19,124.9499969,125.8700027,124.2099991,125.8300018,124.6466293,24926100,MSFT
6/6/19,126.4400024,127.9700012,125.5999985,127.8199997,126.6179123,21459000,MSFT
6/7/19,129.1900024,132.25,128.2599945,131.3999939,130.1642303,33885600,MSFT
6/10/19,132.3999939,134.0800018,132,132.6000061,131.3529663,26477100,MSFT
6/11/19,133.8800049,134.2400055,131.2799988,132.1000061,130.857666,23913700,MSFT
6/12/19,131.3999939,131.9700012,130.7100067,131.4900055,130.2534027,17084700,MSFT
6/13/19,131.9799957,133,131.5599976,132.3200073,131.075592,17200800,MSFT
6/14/19,132.2599945,133.7899933,131.6399994,132.4499969,131.2043762,17821700,MSFT
6/17/19,132.6300049,133.7299957,132.5299988,132.8500061,131.6006165,14517800,MSFT
6/18/19,134.1900024,135.2400055,133.5700073,135.1600037,133.8888855,25934500,MSFT
6/19/19,135,135.9299927,133.8099976,135.6900024,134.4139099,23744400,MSFT
6/20/19,137.4499969,137.6600037,135.7200012,136.9499969,135.6620331,33042600,MSFT
6/21/19,136.5800018,137.7299957,136.4600067,136.9700012,135.6818695,36727900,MSFT
6/24/19,137,138.3999939,137,137.7799988,136.4842377,20628800,MSFT
6/25/19,137.25,137.5899963,132.7299957,133.4299927,132.1751404,33327400,MSFT
6/26/19,134.3500061,135.7400055,133.6000061,133.9299927,132.6704407,23657700,MSFT
6/27/19,134.1399994,134.7100067,133.5099945,134.1499939,132.8883667,16557500,MSFT
6/28/19,134.5700073,134.6000061,133.1600037,133.9600067,132.7001801,30043000,MSFT
7/1/19,136.6300049,136.6999969,134.9700012,135.6799927,134.4039917,22654200,MSFT
7/2/19,136.1199951,136.5899963,135.3399963,136.5800018,135.295517,15237800,MSFT
7/3/19,136.8000031,137.7400055,136.2899933,137.4600067,136.1672516,13629300,MSFT
7/5/19,135.9400024,137.3300018,135.7200012,137.0599976,135.7710114,18141100,MSFT
7/8/19,136.3999939,137.1000061,135.3699951,136.9600067,135.6719513,16779700,MSFT
7/9/19,136,136.9700012,135.8000031,136.4600067,135.1766663,19953100,MSFT
7/10/19,137.1300049,138.5800018,137.0200043,137.8500061,136.5536041,24204400,MSFT
7/11/19,138.1999969,139.2200012,137.8699951,138.3999939,137.0984039,22327900,MSFT
7/12/19,138.8500061,139.1300049,138.0099945,138.8999939,137.5937042,18936800,MSFT
7/15/19,139.4400024,139.5399933,138.4600067,138.8999939,137.5937042,16651500,MSFT
7/16/19,138.9600067,139.0500031,136.5200043,137.0800018,135.7908173,22726100,MSFT
7/17/19,137.6999969,137.9299927,136.2200012,136.2700043,134.9884491,20211000,MSFT
7/18/19,135.5500031,136.6199951,134.6699982,136.4199982,135.1370392,30808700,MSFT
7/19/19,140.2200012,140.6699982,136.4499969,136.6199951,135.335144,48992400,MSFT
7/22/19,137.4100037,139.1900024,137.3300018,138.4299927,137.1281128,25074900,MSFT
7/23/19,139.7599945,139.9900055,138.0299988,139.2899933,137.9800415,18034600,MSFT
7/24/19,138.8999939,140.7400055,138.8500061,140.7200012,139.3965912,20738300,MSFT
7/25/19,140.4299927,140.6100006,139.3200073,140.1900024,138.871582,18356900,MSFT
7/26/19,140.3699951,141.6799927,140.3000031,141.3399963,140.0107574,19037600,MSFT
7/29/19,141.5,141.5099945,139.3699951,141.0299988,139.7036743,16605900,MSFT
7/30/19,140.1399994,141.2200012,139.8000031,140.3500061,139.0300751,16846500,MSFT
7/31/19,140.3300018,140.4900055,135.0800018,136.2700043,134.9884491,38598800,MSFT
8/1/19,137,140.9400024,136.9299927,138.0599976,136.7615967,40557500,MSFT
8/2/19,138.0899963,138.3200073,135.2599945,136.8999939,135.6125031,30791600,MSFT
8/5/19,133.3000031,133.9299927,130.7799988,132.2100067,130.966629,42749600,MSFT
8/6/19,133.8000031,135.6799927,133.2100067,134.6900024,133.4233093,32696700,MSFT
8/7/19,133.7899933,135.6499939,131.8300018,135.2799988,134.0077362,33414500,MSFT
8/8/19,136.6000061,138.9900055,135.9299927,138.8899994,137.5838013,27496500,MSFT
8/9/19,138.6100006,139.3800049,136.4600067,137.7100067,136.414917,23466700,MSFT
8/12/19,137.0700073,137.8600006,135.2400055,135.7899933,134.5129395,20476600,MSFT
8/13/19,136.0500031,138.8000031,135,138.6000061,137.2965393,25154600,MSFT
8/14/19,136.3600006,136.9199982,133.6699982,133.9799957,133.1619263,32527300,MSFT
8/15/19,134.3899994,134.5800018,132.25,133.6799927,132.8637543,28074400,MSFT
8/16/19,134.8800049,136.4600067,134.7200012,136.1300049,135.2988129,24449100,MSFT
8/19/19,137.8500061,138.5500031,136.8899994,138.4100037,137.5648956,24355700,MSFT
8/20/19,138.2100067,138.7100067,137.2400055,137.2599945,136.4219055,21170800,MSFT
8/21/19,138.5500031,139.4900055,138,138.7899933,137.9425507,14970300,MSFT
8/22/19,138.6600037,139.1999969,136.2899933,137.7799988,136.9387207,18697000,MSFT
8/23/19,137.1900024,138.3500061,132.8000031,133.3899994,132.575531,38508600,MSFT
8/26/19,134.9900055,135.5599976,133.8999939,135.4499969,134.6229553,20312600,MSFT
8/27/19,136.3899994,136.7200012,134.6600037,135.7400055,134.9111786,23102100,MSFT
8/28/19,134.8800049,135.7599945,133.5500031,135.5599976,134.7322693,17393300,MSFT
8/29/19,137.25,138.4400024,136.9100037,138.1199951,137.2766418,20168700,MSFT
8/30/19,139.1499939,139.1799927,136.2700043,137.8600006,137.0182495,23940100,MSFT
9/3/19,136.6100006,137.1999969,135.6999969,136.0399933,135.2093506,18869300,MSFT
9/4/19,137.3000031,137.6900024,136.4799957,137.6300049,136.7896576,17995900,MSFT
9/5/19,139.1100006,140.3800049,138.7599945,140.0500031,139.19487,26101800,MSFT
9/6/19,140.0299988,140.1799927,138.1999969,139.1000061,138.2506714,20824500,MSFT
9/9/19,139.5899963,139.75,136.4600067,137.5200043,136.6803284,25773900,MSFT
9/10/19,136.8000031,136.8899994,134.5099945,136.0800018,135.249115,28903400,MSFT
9/11/19,135.9100037,136.2700043,135.0899963,136.1199951,135.2888489,24726100,MSFT
9/12/19,137.8500061,138.4199982,136.8699951,137.5200043,136.6803284,27010000,MSFT
9/13/19,137.7799988,138.0599976,136.5700073,137.3200073,136.4815369,23363100,MSFT
9/16/19,135.8300018,136.6999969,135.6600037,136.3300018,135.4975891,16731400,MSFT
9/17/19,136.9600067,137.5200043,136.4299927,137.3899994,136.5511169,17814200,MSFT
9/18/19,137.3600006,138.6699982,136.5299988,138.5200043,137.6742096,23982100,MSFT
9/19/19,140.3000031,142.3699951,140.0700073,141.0700073,140.2086487,35772100,MSFT
9/20/19,141.0099945,141.6499939,138.25,139.4400024,138.5885925,39167300,MSFT
9/23/19,139.2299957,139.6300049,138.4400024,139.1399994,138.2904205,17139300,MSFT
9/24/19,140.3600006,140.6900024,136.8800049,137.3800049,136.5411835,29773200,MSFT
9/25/19,137.5,139.9600067,136.0299988,139.3600006,138.509079,21382000,MSFT
9/26/19,139.4400024,140.1799927,138.4400024,139.5399933,138.687973,17456600,MSFT
9/27/19,140.1499939,140.3600006,136.6499939,137.7299957,136.8890228,22477700,MSFT
9/30/19,138.0500031,139.2200012,137.7799988,139.0299988,138.1810913,17280900,MSFT
10/1/19,139.6600037,140.25,137,137.0700073,136.233078,21466600,MSFT
10/2/19,136.25,136.3699951,133.5800018,134.6499939,133.8278351,30521700,MSFT
10/3/19,134.9499969,136.75,133.2200012,136.2799988,135.4478912,24132900,MSFT
10/4/19,136.75,138.25,136.4199982,138.1199951,137.2766418,22897700,MSFT
10/7/19,137.1399994,138.1799927,137.0200043,137.1199951,136.2827606,15303700,MSFT
10/8/19,137.0800018,137.7599945,135.6199951,135.6699982,134.8416138,25550500,MSFT
10/9/19,137.4600067,138.6999969,136.9700012,138.2400055,137.3959198,19749900,MSFT
10/10/19,138.4900055,139.6699982,138.25,139.1000061,138.2506714,17654600,MSFT
10/11/19,140.1199951,141.0299988,139.5,139.6799927,138.8271179,25446000,MSFT
10/14/19,139.6900024,140.2899933,139.5200043,139.5500031,138.6979218,13304300,MSFT
10/15/19,140.0599976,141.7899933,139.8099976,141.5700073,140.7055969,19695700,MSFT
10/16/19,140.7899933,140.9900055,139.5299988,140.4100037,139.5526733,20751600,MSFT
10/17/19,140.9499969,141.4199982,139.0200043,139.6900024,138.8370667,21460600,MSFT
10/18/19,139.7599945,140,136.5599976,137.4100037,136.5709839,32273500,MSFT
10/21/19,138.4499969,138.5,137.0099945,138.4299927,137.5847473,20078200,MSFT
10/22/19,138.9700012,140.0099945,136.2599945,136.3699951,135.5373383,27431000,MSFT
10/23/19,136.8800049,137.4499969,135.6100006,137.2400055,136.4020386,29844600,MSFT
10/24/19,139.3899994,140.4199982,138.6699982,139.9400024,139.085556,37029300,MSFT
10/25/19,139.3399963,141.1399994,139.1999969,140.7299957,139.8707123,25959700,MSFT
10/28/19,144.3999939,145.6699982,143.5099945,144.1900024,143.3096008,35280100,MSFT
10/29/19,144.0800018,144.5,142.6499939,142.8300018,141.957901,20589500,MSFT
10/30/19,143.5200043,145,142.7899933,144.6100006,143.7270355,18496600,MSFT
10/31/19,144.8999939,144.9299927,142.9900055,143.3699951,142.4945831,24605100,MSFT
11/1/19,144.2599945,144.4199982,142.9700012,143.7200012,142.8424683,33128400,MSFT
11/4/19,144.8300018,145,144.1600037,144.5500031,143.6674042,16912000,MSFT
11/5/19,144.9700012,145.0200043,143.9100037,144.4600067,143.5779572,18250200,MSFT
11/6/19,144.3699951,144.5200043,143.1999969,144.0599976,143.1803741,16575800,MSFT
11/7/19,143.8399963,144.8800049,143.7700043,144.2599945,143.3791504,17786700,MSFT
11/8/19,143.9799957,145.9900055,143.7599945,145.9600067,145.0687866,16732700,MSFT
11/11/19,145.3399963,146.4199982,144.7299957,146.1100006,145.217865,14362600,MSFT
11/12/19,146.2799988,147.5700073,146.0599976,147.0700073,146.1720123,18641600,MSFT
11/13/19,146.7400055,147.4600067,146.2799988,147.3099976,146.4105377,16919200,MSFT
11/14/19,147.0200043,148.4100037,147,148.0599976,147.1559601,19729800,MSFT
11/15/19,148.9299927,149.9900055,148.2700043,149.9700012,149.054306,23485700,MSFT
11/18/19,150.0700073,150.5500031,148.9799957,150.3399963,149.4220428,21534000,MSFT
11/19/19,150.8800049,151.3300018,150.1999969,150.3899994,149.4717255,23935700,MSFT
11/20/19,150.3099976,150.8399963,148.4600067,149.6199951,149.2124329,25696800,MSFT
11/21/19,149.3999939,149.8000031,148.5,149.4799957,149.0728149,18576100,MSFT
11/22/19,150.0700073,150.3000031,148.8200073,149.5899963,149.1825256,15901800,MSFT
11/25/19,150,151.3500061,149.9199982,151.2299957,150.8180542,22420900,MSFT
11/26/19,151.3600006,152.4199982,151.3200073,152.0299988,151.6158752,24620100,MSFT
11/27/19,152.3300018,152.5,151.5200043,152.3200073,151.9050903,15184400,MSFT
11/29/19,152.1000061,152.3000031,151.2799988,151.3800049,150.9676514,11977300,MSFT
12/2/19,151.8099976,151.8300018,148.3200073,149.5500031,149.1426392,27418400,MSFT
12/3/19,147.4900055,149.4299927,146.6499939,149.3099976,148.9032898,24066000,MSFT
12/4/19,150.1399994,150.1799927,149.1999969,149.8500061,149.4418182,17574700,MSFT
12/5/19,150.0500031,150.3200073,149.4799957,149.9299927,149.5215912,17869100,MSFT
12/6/19,150.9900055,151.8699951,150.2700043,151.75,151.3366394,16403500,MSFT
12/9/19,151.0700073,152.2100067,150.9100037,151.3600006,150.9477081,16687400,MSFT
12/10/19,151.2899933,151.8899994,150.7599945,151.1300049,150.718338,16476100,MSFT
12/11/19,151.5399933,151.8699951,150.3300018,151.6999969,151.2867737,18856600,MSFT
12/12/19,151.6499939,153.4400024,151.0200043,153.2400055,152.8225861,24612100,MSFT
12/13/19,153,154.8899994,152.8300018,154.5299988,154.1090698,23845400,MSFT
12/16/19,155.1100006,155.8999939,154.8200073,155.5299988,155.1063385,24144200,MSFT
12/17/19,155.4499969,155.7100067,154.4499969,154.6900024,154.268631,25425600,MSFT
12/18/19,154.3000031,155.4799957,154.1799927,154.3699951,153.9495087,24129200,MSFT
12/19/19,154,155.7700043,153.75,155.7100067,155.2858582,24958900,MSFT
12/20/19,157.3500061,158.4900055,156.2899933,157.4100037,156.9812317,53477500,MSFT
12/23/19,158.1199951,158.1199951,157.2700043,157.4100037,156.9812317,17718200,MSFT
12/24/19,157.4799957,157.7100067,157.1199951,157.3800049,156.9513092,8989200,MSFT
12/26/19,157.5599976,158.7299957,157.3999939,158.6699982,158.237793,14520600,MSFT
12/27/19,159.4499969,159.5500031,158.2200012,158.9600067,158.5270081,18412800,MSFT
12/30/19,158.9900055,159.0200043,156.7299957,157.5899963,157.1607361,16348400,MSFT
12/31/19,156.7700043,157.7700043,156.4499969,157.6999969,157.2704315,18369400,MSFT
1/2/19,259.2799988,269.75,256.5799866,267.6600037,267.6600037,11679500,NFLX
1/3/19,270.2000122,275.7900085,264.4299927,271.2000122,271.2000122,14969600,NFLX
1/4/19,281.8800049,297.7999878,278.5400085,297.5700073,297.5700073,19330100,NFLX
1/7/19,302.1000061,316.7999878,301.6499939,315.3399963,315.3399963,18620100,NFLX
1/8/19,319.980011,320.5899963,308.0100098,320.269989,320.269989,15359200,NFLX
1/9/19,317.7099915,323.3500061,313.5,319.9599915,319.9599915,13343200,NFLX
1/10/19,314.5700073,325.3699951,312.5,324.6600037,324.6600037,13472500,NFLX
1/11/19,330.9599915,341.0899963,328.519989,337.5899963,337.5899963,19500400,NFLX
1/14/19,334.2399902,335.480011,329.1300049,332.9400024,332.9400024,10499600,NFLX
1/15/19,349.6000061,357.2200012,347,354.6400146,354.6400146,21181200,NFLX
1/16/19,354,358.8500061,348.1099854,351.3900146,351.3900146,15385500,NFLX
1/17/19,349.5,355.7900085,346.4100037,353.1900024,353.1900024,18871200,NFLX
1/18/19,351.9700012,353,336.730011,339.1000061,339.1000061,26621000,NFLX
1/22/19,334.8900146,336.8800049,321.0299988,325.1600037,325.1600037,17941400,NFLX
1/23/19,328.25,331.75,318.6000061,321.9899902,321.9899902,13480100,NFLX
1/24/19,320.6000061,331.7999878,319,326.6700134,326.6700134,11131600,NFLX
1/25/19,328.7200012,340,328.5100098,338.0499878,338.0499878,11152900,NFLX
1/28/19,334.7000122,336.2999878,328.8800049,335.6600037,335.6600037,8652100,NFLX
1/29/19,335.8699951,338.2200012,328.1499939,328.8999939,328.8999939,7655200,NFLX
1/30/19,332.75,341.7799988,330.7999878,340.6600037,340.6600037,9234500,NFLX
1/31/19,339.6799927,345.9899902,338.0899963,339.5,339.5,8535500,NFLX
2/1/19,337.1799927,346.8399963,336.5,339.8500061,339.8500061,9827800,NFLX
2/4/19,342.6000061,352,341.2999878,351.3399963,351.3399963,9051400,NFLX
2/5/19,353.2000122,360,352.8999939,355.8099976,355.8099976,9046600,NFLX
2/6/19,357,357.0400085,347.1900024,352.1900024,352.1900024,6717700,NFLX
2/7/19,347.8999939,348.75,339.019989,344.7099915,344.7099915,7864500,NFLX
2/8/19,338,348,338,347.5700073,347.5700073,7561400,NFLX
2/11/19,350,352.8699951,344.8099976,345.730011,345.730011,5454900,NFLX
2/12/19,348.0899963,360,346.519989,359.9700012,359.9700012,10429400,NFLX
2/13/19,357.2999878,359.6000061,350.2799988,351.769989,351.769989,10559100,NFLX
2/14/19,351.75,360.4500122,348.3299866,359.0700073,359.0700073,9295300,NFLX
2/15/19,358.4700012,364.3999939,355.5,356.8699951,356.8699951,9230000,NFLX
2/19/19,355.7999878,365,355.3200073,361.9200134,361.9200134,7396600,NFLX
2/20/19,364.8500061,366.7099915,356.7000122,359.9100037,359.9100037,8110700,NFLX
2/21/19,360.0299988,362.8500061,353.8800049,356.9700012,356.9700012,6227900,NFLX
2/22/19,360.3399963,366.1300049,360.0499878,363.019989,363.019989,7088200,NFLX
2/25/19,367.0100098,371.4899902,363.7900085,363.9100037,363.9100037,7569300,NFLX
2/26/19,362.980011,365.7000122,359.3299866,364.9700012,364.9700012,4944600,NFLX
2/27/19,363.5,368.0299988,359.7999878,362.8699951,362.8699951,5629900,NFLX
2/28/19,362.4700012,366.3900146,357.7099915,358.1000061,358.1000061,6186800,NFLX
3/1/19,362.2600098,362.8699951,354.6900024,357.3200073,357.3200073,5526500,NFLX
3/4/19,359.7200012,362.25,348.0400085,351.0400085,351.0400085,7487000,NFLX
3/5/19,351.4599915,356.1700134,348.25,354.2999878,354.2999878,5937800,NFLX
3/6/19,353.6000061,359.8800049,351.7000122,359.6099854,359.6099854,6211900,NFLX
3/7/19,360.1600037,362.8599854,350.5,352.6000061,352.6000061,6151300,NFLX
3/8/19,345.75,349.9200134,342.4700012,349.6000061,349.6000061,6898800,NFLX
3/11/19,352,358.980011,350.0299988,358.8599854,358.8599854,5387300,NFLX
3/12/19,359.3699951,360.1300049,353.7999878,356.269989,356.269989,5164600,NFLX
3/13/19,355.8099976,362.480011,352.769989,361.2099915,361.2099915,6444100,NFLX
3/14/19,360.5,363.8399963,358.1000061,358.8200073,358.8200073,5271400,NFLX
3/15/19,361.019989,364,358.8900146,361.4599915,361.4599915,8444500,NFLX
3/18/19,362.4700012,370.9700012,361.8599854,363.4400024,363.4400024,7194700,NFLX
3/19/19,366.3999939,366.9599915,356.7999878,358.7799988,358.7799988,7541400,NFLX
3/20/19,358.9100037,375.8999939,357.0100098,375.2200012,375.2200012,10917200,NFLX
3/21/19,374,379,370.6099854,377.8699951,377.8699951,8544000,NFLX
3/22/19,375.9500122,376.4299927,360.0400085,361.0100098,361.0100098,8661300,NFLX
3/25/19,359,367.0400085,357.4400024,366.230011,366.230011,8473800,NFLX
3/26/19,367.8699951,368.3800049,358.019989,359.9700012,359.9700012,7666500,NFLX
3/27/19,361,362.4700012,350.3699951,353.3699951,353.3699951,7852400,NFLX
3/28/19,354.4899902,355.9400024,349.2000122,354.6099854,354.6099854,4361000,NFLX
3/29/19,357.1600037,358.25,353.7099915,356.5599976,356.5599976,4705600,NFLX
4/1/19,359,368.3299866,358.5100098,366.9599915,366.9599915,7036100,NFLX
4/2/19,366.25,368.4200134,362.2200012,367.7200012,367.7200012,5158700,NFLX
4/3/19,369.2600098,373.4100037,366.1900024,369.75,369.75,5368900,NFLX
4/4/19,370.0700073,372.0499878,362.3999939,367.8800049,367.8800049,4627300,NFLX
4/5/19,369,369.7999878,364.6600037,365.4899902,365.4899902,3905500,NFLX
4/8/19,365.1099854,365.9400024,359.9299927,361.4100037,361.4100037,4653800,NFLX
4/9/19,360.5400085,366.7399902,359,364.7099915,364.7099915,5439200,NFLX
4/10/19,365.7900085,368.8500061,362.25,363.9200134,363.9200134,4545600,NFLX
4/11/19,365,370.1199951,360.8099976,367.6499939,367.6499939,6526900,NFLX
4/12/19,360.6900024,361.75,349.3599854,351.1400146,351.1400146,15646200,NFLX
4/15/19,350.7099915,352.2099915,342.269989,348.8699951,348.8699951,8842300,NFLX
4/16/19,355,364.480011,352.7200012,359.4599915,359.4599915,18740200,NFLX
4/17/19,365.0499878,368.7600098,350.6000061,354.7399902,354.7399902,18054100,NFLX
4/18/19,355,360.4100037,351.6400146,360.3500061,360.3500061,8353200,NFLX
4/22/19,359.7000122,377.6900024,359,377.3399963,377.3399963,11980500,NFLX
4/23/19,375.4500122,384.7999878,374.7099915,381.8900146,381.8900146,10089800,NFLX
4/24/19,381.0700073,381.8999939,373.269989,374.230011,374.230011,6541900,NFLX
4/25/19,374.4899902,374.7600098,365.7000122,368.3299866,368.3299866,6255500,NFLX
4/26/19,368.3500061,375.1400146,366.2399902,374.8500061,374.8500061,5621900,NFLX
4/29/19,373.6799927,374.5799866,369.1199951,371.8299866,371.8299866,3821700,NFLX
